state,district,crop,season,year,geographic_level,final_yield_t_ha,yield_valid,yield_source_name,yield_source_url,yield_retrieved_date,district_id,canonical_district_name,administrative_boundary_notes,season_window_start,prediction_cutoff_date,weather_available,weather_source,weather_precip_mm_sum,weather_humidity_pct_mean,weather_wind_speed_ms_mean,weather_days_observed,weather_days_expected,satellite_available,satellite_source,satellite_ndvi_mean,satellite_evi_mean,satellite_ndwi_mean,satellite_scenes_observed,satellite_date_range_coverage,soil_available,soil_phh2o,soil_soc,soil_clay,soil_sand,soil_nitrogen,soil_source,rejection_reason,weather_temp_c_mean
Telangana,WARANGAL,Rice,Kharif,1997,district,2.2368,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1997-06-01,1997-11-30,False,data\raw\weather\districts\D0335_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD061_landsat.csv,,,,0,0.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,WARANGAL,Rice,Rabi,1997,district,2.36,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1997-11-01,1998-04-30,False,data\raw\weather\districts\D0335_weather_daily.csv,,,,0,181,False,data\raw\satellite\southern_districts\SD061_landsat.csv,,,,0,0.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,WARANGAL,Rice,Kharif,1998,district,2.8275,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1998-06-01,1998-11-30,False,data\raw\weather\districts\D0335_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD061_landsat.csv,,,,0,0.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,WARANGAL,Rice,Rabi,1998,district,2.6331,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1998-11-01,1999-04-30,False,data\raw\weather\districts\D0335_weather_daily.csv,,,,0,181,False,data\raw\satellite\southern_districts\SD061_landsat.csv,,,,0,0.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,WARANGAL,Rice,Kharif,1999,district,2.125,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1999-06-01,1999-11-30,False,data\raw\weather\districts\D0335_weather_daily.csv,,,,0,183,False,data\raw\satellite\southern_districts\SD061_landsat.csv,,,,0,0.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Telangana,WARANGAL,Rice,Rabi,1999,district,2.09,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",1999-11-01,2000-04-30,True,data\raw\weather\districts\D0335_weather_daily.csv,74.65,50.54,1.547,121,182,True,data\raw\satellite\southern_districts\SD061_landsat.csv,0.3023,0.1957,-0.0902,6,0.665,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,,27.183
Telangana,WARANGAL,Rice,Kharif,2000,district,2.854,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2000-06-01,2000-11-30,True,data\raw\weather\districts\D0335_weather_daily.csv,1143.88,71.44,1.797,183,183,True,data\raw\satellite\southern_districts\SD061_landsat.csv,0.5149,0.3718,0.1499,17,1.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,,26.602
Telangana,WARANGAL,Rice,Rabi,2000,district,2.976,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2000-11-01,2001-04-30,True,data\raw\weather\districts\D0335_weather_daily.csv,47.34,50.25,1.461,181,181,True,data\raw\satellite\southern_districts\SD061_landsat.csv,0.3287,0.221,-0.0451,16,1.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,,25.827
Telangana,WARANGAL,Rice,Kharif,2001,district,2.841,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2001-06-01,2001-11-30,True,data\raw\weather\districts\D0335_weather_daily.csv,837.46,72.91,1.866,183,183,True,data\raw\satellite\southern_districts\SD061_landsat.csv,0.5144,0.3897,0.1571,17,1.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,,26.654
Telangana,WARANGAL,Rice,Rabi,2001,district,2.942,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2001-11-01,2002-04-30,True,data\raw\weather\districts\D0335_weather_daily.csv,82.55,54.65,1.47,181,181,True,data\raw\satellite\southern_districts\SD061_landsat.csv,0.3254,0.2113,-0.0615,14,1.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,,25.997
Telangana,WARANGAL,Rice,Kharif,2002,district,2.076,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2002-06-01,2002-11-30,True,data\raw\weather\districts\D0335_weather_daily.csv,767.73,66.26,2.095,183,183,True,data\raw\satellite\southern_districts\SD061_landsat.csv,0.4571,0.3225,0.0816,13,1.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,,27.231
Telangana,WARANGAL,Rice,Rabi,2002,district,2.553,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2002-11-01,2003-04-30,True,data\raw\weather\districts\D0335_weather_daily.csv,53.82,50.86,1.526,181,181,True,data\raw\satellite\southern_districts\SD061_landsat.csv,0.3185,0.212,-0.0488,20,1.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,,26.605
Telangana,WARANGAL,Rice,Kharif,2003,district,3.071,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2003-06-01,2003-11-30,True,data\raw\weather\districts\D0335_weather_daily.csv,1159.72,73.42,1.885,183,183,True,data\raw\satellite\southern_districts\SD061_landsat.csv,0.5541,0.3814,0.1595,11,1.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,,26.745
Telangana,WARANGAL,Rice,Rabi,2003,district,2.809,True,"Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-03,SD061,Warangal,"GAUL's own ADM1_NAME for this district is 'Andhra Pradesh', not 'Telangana'. This district is one of Telangana's 10 districts; GAUL 2015 has no separate 'Telangana' ADM1 entity, so it groups this district under the pre-2014 undivided Andhra Pradesh. The district's own boundary is unaffected by the 2014 state split (only the state-level grouping changed), so the polygon itself is usable, but yield records for years before June 2014 must not be described as contemporaneous Telangana-state statistics on the strength of this geometry match - see data/raw/external/official_yield/telangana/source_metadata.md.",2003-11-01,2004-04-30,True,data\raw\weather\districts\D0335_weather_daily.csv,94.73,57.04,1.404,182,182,True,data\raw\satellite\southern_districts\SD061_landsat.csv,0.3916,0.2625,0.0012,41,1.0,True,67.0,177.0,299.0,360.0,172.0,ISRIC SoilGrids REST API v2.0,,25.491
