state,district,year,season,gross_cropped_area_ha,n_crops_grown,non_rice_cropped_area_ha,rice_area_ha,rice_area_share,n_rice_seasons,source_name,source_url,retrieved_date,geographic_level
Tamil Nadu,TUTICORIN,1997,Kharif,22151.0,5,22151.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,1997,Whole Year,246069.0,26,228162.0,17907.0,0.07277227119222657,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,1998,Kharif,247361.0,16,224652.0,22709.0,0.09180509457836927,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,1998,Rabi,206.0,1,206.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,1998,Whole Year,57370.0,11,57370.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,1999,Kharif,107250.0,16,90334.0,16916.0,0.15772494172494173,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,1999,Rabi,64.0,1,64.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,1999,Whole Year,35337.0,10,35337.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2000,Kharif,93475.0,16,78019.0,15456.0,0.16534902380315591,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2000,Rabi,48.0,1,48.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2000,Whole Year,45583.0,9,45583.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2001,Kharif,69950.0,11,59749.0,10201.0,0.14583273766976412,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2001,Whole Year,113.0,1,113.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2002,Kharif,84532.0,19,69810.0,14722.0,0.17415889840533763,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2002,Rabi,94.0,1,94.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2002,Whole Year,51310.0,33,51310.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2003,Kharif,92901.0,17,79361.0,13540.0,0.14574654739992035,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2003,Rabi,91.0,1,91.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2003,Whole Year,49621.0,34,49621.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2004,Kharif,108404.0,16,91989.0,16415.0,0.15142430168628465,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2004,Rabi,51.0,1,51.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2004,Whole Year,40931.0,10,40931.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2005,Kharif,117484.0,17,97552.0,19932.0,0.16965714480269653,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2005,Rabi,86.0,1,86.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2005,Whole Year,36817.0,10,36817.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2006,Kharif,22049.0,2,673.0,21376.0,0.9694770737901945,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2006,Whole Year,132422.0,24,132422.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2007,Kharif,18682.0,2,626.0,18056.0,0.9664918102986833,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2007,Whole Year,142033.0,25,142033.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2008,Kharif,22423.0,2,22.0,22401.0,0.999018864558712,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2008,Whole Year,140773.0,25,140773.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2009,Kharif,20190.0,2,641.0,19549.0,0.9682516097077761,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2009,Whole Year,140118.0,24,140118.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2010,Kharif,116056.0,11,96049.0,20007.0,0.1723909147308196,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2010,Rabi,27.0,1,27.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2010,Whole Year,562.0,1,562.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2011,Kharif,18219.0,5,541.0,17678.0,0.9703057247927988,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2011,Rabi,38569.0,6,38569.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2011,Whole Year,103901.0,18,103901.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2012,Kharif,101871.0,11,95637.0,6234.0,0.06119504078687752,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2012,Rabi,12.0,1,12.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2012,Whole Year,457.0,1,457.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2013,Kharif,12052.0,8,322.0,11730.0,0.9732824427480916,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2013,Rabi,130765.0,11,130765.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,TUTICORIN,2013,Whole Year,28874.0,12,28874.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,VELLORE,1997,Kharif,12687.0,5,12687.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,VELLORE,1997,Whole Year,337461.0,26,265854.0,71607.0,0.21219340901615297,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,VELLORE,1998,Kharif,434158.0,15,357049.0,77109.0,0.17760584856204423,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,VELLORE,1998,Whole Year,34377.0,9,34377.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,VELLORE,1999,Kharif,172359.0,16,122491.0,49868.0,0.28932634791336687,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,VELLORE,1999,Rabi,2788.0,1,2788.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,VELLORE,1999,Whole Year,66285.0,8,66285.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,VELLORE,2000,Kharif,182346.0,16,130014.0,52332.0,0.286992859728209,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,VELLORE,2000,Rabi,3.0,1,3.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,VELLORE,2000,Whole Year,31584.0,7,31584.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,VELLORE,2001,Kharif,176346.0,11,116233.0,60113.0,0.34088099531602645,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,VELLORE,2001,Whole Year,28682.0,1,28682.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
