state,district,year,season,crop,area_ha
Tamil Nadu,THENI,2002,Kharif,Castor seed,75.0
Tamil Nadu,THENI,2002,Kharif,Cotton(lint),3033.0
Tamil Nadu,THENI,2002,Kharif,Groundnut,4380.0
Tamil Nadu,THENI,2002,Kharif,Horse-gram,389.0
Tamil Nadu,THENI,2002,Kharif,Jowar,11240.0
Tamil Nadu,THENI,2002,Kharif,Korra,37.0
Tamil Nadu,THENI,2002,Kharif,Maize,7154.0
Tamil Nadu,THENI,2002,Kharif,Moong(Green Gram),129.0
Tamil Nadu,THENI,2002,Kharif,Other Kharif pulses,4185.0
Tamil Nadu,THENI,2002,Kharif,Ragi,175.0
Tamil Nadu,THENI,2002,Kharif,Rice,13783.0
Tamil Nadu,THENI,2002,Kharif,Samai,199.0
Tamil Nadu,THENI,2002,Kharif,Sesamum,511.0
Tamil Nadu,THENI,2002,Kharif,Small millets,30.0
Tamil Nadu,THENI,2002,Kharif,Sunflower,152.0
Tamil Nadu,THENI,2002,Kharif,Urad,250.0
Tamil Nadu,THENI,2002,Kharif,Varagu,1.0
Tamil Nadu,THENI,2002,Whole Year,Arecanut,20.0
Tamil Nadu,THENI,2002,Whole Year,Ash Gourd,17.0
Tamil Nadu,THENI,2002,Whole Year,Banana,3702.0
Tamil Nadu,THENI,2002,Whole Year,Beans & Mutter(Vegetable),300.0
Tamil Nadu,THENI,2002,Whole Year,Beet Root,251.0
Tamil Nadu,THENI,2002,Whole Year,Bhindi,132.0
Tamil Nadu,THENI,2002,Whole Year,Bitter Gourd,16.0
Tamil Nadu,THENI,2002,Whole Year,Bottle Gourd,1.0
Tamil Nadu,THENI,2002,Whole Year,Brinjal,412.0
Tamil Nadu,THENI,2002,Whole Year,Cabbage,79.0
Tamil Nadu,THENI,2002,Whole Year,Cashewnut,4045.0
Tamil Nadu,THENI,2002,Whole Year,Cauliflower,24.0
Tamil Nadu,THENI,2002,Whole Year,Citrus Fruit,223.0
Tamil Nadu,THENI,2002,Whole Year,Coconut,14284.0
Tamil Nadu,THENI,2002,Whole Year,Coriander,7.0
Tamil Nadu,THENI,2002,Whole Year,Cucumber,24.0
Tamil Nadu,THENI,2002,Whole Year,Drum Stick,633.0
Tamil Nadu,THENI,2002,Whole Year,Dry chillies,173.0
Tamil Nadu,THENI,2002,Whole Year,Grapes,1585.0
Tamil Nadu,THENI,2002,Whole Year,Jack Fruit,62.0
Tamil Nadu,THENI,2002,Whole Year,Lab-Lab,27.0
Tamil Nadu,THENI,2002,Whole Year,Mango,8160.0
Tamil Nadu,THENI,2002,Whole Year,Onion,250.0
Tamil Nadu,THENI,2002,Whole Year,Orange,50.0
Tamil Nadu,THENI,2002,Whole Year,Other Citrus Fruit,110.0
Tamil Nadu,THENI,2002,Whole Year,Other Fresh Fruits,289.0
Tamil Nadu,THENI,2002,Whole Year,Other Vegetables,55.0
Tamil Nadu,THENI,2002,Whole Year,Papaya,14.0
Tamil Nadu,THENI,2002,Whole Year,Pome Fruit,319.0
Tamil Nadu,THENI,2002,Whole Year,Pome Granet,12.0
Tamil Nadu,THENI,2002,Whole Year,Pump Kin,28.0
Tamil Nadu,THENI,2002,Whole Year,Ribed Guard,6.0
Tamil Nadu,THENI,2002,Whole Year,Snak Guard,11.0
Tamil Nadu,THENI,2002,Whole Year,Sugarcane,10590.0
Tamil Nadu,THENI,2002,Whole Year,Sweet potato,2.0
Tamil Nadu,THENI,2002,Whole Year,Tapioca,28.0
Tamil Nadu,THENI,2002,Whole Year,Tobacco,68.0
Tamil Nadu,THENI,2002,Whole Year,Tomato,2744.0
Tamil Nadu,THENI,2002,Whole Year,Turmeric,8.0
Tamil Nadu,THENI,2002,Whole Year,Water Melon,5.0
Tamil Nadu,THENI,2002,Whole Year,Yam,3.0
Tamil Nadu,THENI,2003,Kharif,Arhar/Tur,2146.0
Tamil Nadu,THENI,2003,Kharif,Bajra,6846.0
Tamil Nadu,THENI,2003,Kharif,Castor seed,70.0
Tamil Nadu,THENI,2003,Kharif,Cotton(lint),3290.0
Tamil Nadu,THENI,2003,Kharif,Groundnut,2999.0
Tamil Nadu,THENI,2003,Kharif,Horse-gram,599.0
Tamil Nadu,THENI,2003,Kharif,Jowar,12455.0
Tamil Nadu,THENI,2003,Kharif,Korra,15.0
Tamil Nadu,THENI,2003,Kharif,Maize,6557.0
Tamil Nadu,THENI,2003,Kharif,Moong(Green Gram),178.0
Tamil Nadu,THENI,2003,Kharif,Other Kharif pulses,4601.0
Tamil Nadu,THENI,2003,Kharif,Ragi,104.0
Tamil Nadu,THENI,2003,Kharif,Rice,14228.0
Tamil Nadu,THENI,2003,Kharif,Sesamum,526.0
Tamil Nadu,THENI,2003,Kharif,Small millets,135.0
Tamil Nadu,THENI,2003,Kharif,Sunflower,135.0
Tamil Nadu,THENI,2003,Kharif,Urad,274.0
Tamil Nadu,THENI,2003,Rabi,Gram,1.0
Tamil Nadu,THENI,2003,Whole Year,Arecanut,29.0
Tamil Nadu,THENI,2003,Whole Year,Ash Gourd,1.0
Tamil Nadu,THENI,2003,Whole Year,Banana,2592.0
Tamil Nadu,THENI,2003,Whole Year,Beans & Mutter(Vegetable),355.0
Tamil Nadu,THENI,2003,Whole Year,Beet Root,203.0
Tamil Nadu,THENI,2003,Whole Year,Bhindi,127.0
Tamil Nadu,THENI,2003,Whole Year,Bitter Gourd,14.0
Tamil Nadu,THENI,2003,Whole Year,Black pepper,63.0
Tamil Nadu,THENI,2003,Whole Year,Bottle Gourd,2.0
Tamil Nadu,THENI,2003,Whole Year,Brinjal,453.0
Tamil Nadu,THENI,2003,Whole Year,Cabbage,112.0
Tamil Nadu,THENI,2003,Whole Year,Cardamom,1418.0
Tamil Nadu,THENI,2003,Whole Year,Cashewnut,4385.0
Tamil Nadu,THENI,2003,Whole Year,Cauliflower,52.0
Tamil Nadu,THENI,2003,Whole Year,Citrus Fruit,216.0
Tamil Nadu,THENI,2003,Whole Year,Coconut,14466.0
Tamil Nadu,THENI,2003,Whole Year,Coriander,10.0
Tamil Nadu,THENI,2003,Whole Year,Cucumber,38.0
Tamil Nadu,THENI,2003,Whole Year,Drum Stick,737.0
Tamil Nadu,THENI,2003,Whole Year,Dry chillies,127.0
Tamil Nadu,THENI,2003,Whole Year,Grapes,1708.0
Tamil Nadu,THENI,2003,Whole Year,Jack Fruit,50.0
Tamil Nadu,THENI,2003,Whole Year,Lab-Lab,19.0
Tamil Nadu,THENI,2003,Whole Year,Mango,8266.0
Tamil Nadu,THENI,2003,Whole Year,Onion,360.0
Tamil Nadu,THENI,2003,Whole Year,Orange,43.0
Tamil Nadu,THENI,2003,Whole Year,Other Citrus Fruit,119.0
Tamil Nadu,THENI,2003,Whole Year,Other Fresh Fruits,359.0
Tamil Nadu,THENI,2003,Whole Year,Other Vegetables,45.0
Tamil Nadu,THENI,2003,Whole Year,Papaya,8.0
Tamil Nadu,THENI,2003,Whole Year,Plums,1.0
Tamil Nadu,THENI,2003,Whole Year,Pome Fruit,267.0
Tamil Nadu,THENI,2003,Whole Year,Pome Granet,13.0
Tamil Nadu,THENI,2003,Whole Year,Pump Kin,5.0
Tamil Nadu,THENI,2003,Whole Year,Redish,1.0
Tamil Nadu,THENI,2003,Whole Year,Ribed Guard,1.0
Tamil Nadu,THENI,2003,Whole Year,Snak Guard,10.0
Tamil Nadu,THENI,2003,Whole Year,Sugarcane,6988.0
Tamil Nadu,THENI,2003,Whole Year,Tapioca,8.0
Tamil Nadu,THENI,2003,Whole Year,Tomato,2366.0
Tamil Nadu,THENI,2003,Whole Year,Turmeric,6.0
Tamil Nadu,THENI,2003,Whole Year,Water Melon,25.0
Tamil Nadu,THENI,2004,Kharif,Arhar/Tur,2975.0
Tamil Nadu,THENI,2004,Kharif,Bajra,5338.0
Tamil Nadu,THENI,2004,Kharif,Castor seed,77.0
Tamil Nadu,THENI,2004,Kharif,Cotton(lint),5137.0
Tamil Nadu,THENI,2004,Kharif,Groundnut,2599.0
Tamil Nadu,THENI,2004,Kharif,Horse-gram,626.0
Tamil Nadu,THENI,2004,Kharif,Jowar,14238.0
Tamil Nadu,THENI,2004,Kharif,Maize,6172.0
Tamil Nadu,THENI,2004,Kharif,Moong(Green Gram),164.0
Tamil Nadu,THENI,2004,Kharif,Other Kharif pulses,5117.0
Tamil Nadu,THENI,2004,Kharif,Ragi,74.0
Tamil Nadu,THENI,2004,Kharif,Rice,16635.0
Tamil Nadu,THENI,2004,Kharif,Sesamum,415.0
Tamil Nadu,THENI,2004,Kharif,Small millets,170.0
Tamil Nadu,THENI,2004,Kharif,Sunflower,180.0
Tamil Nadu,THENI,2004,Kharif,Urad,185.0
Tamil Nadu,THENI,2004,Whole Year,Arecanut,31.0
Tamil Nadu,THENI,2004,Whole Year,Banana,2842.0
Tamil Nadu,THENI,2004,Whole Year,Cardamom,1499.0
Tamil Nadu,THENI,2004,Whole Year,Cashewnut,4840.0
Tamil Nadu,THENI,2004,Whole Year,Coconut,14903.0
Tamil Nadu,THENI,2004,Whole Year,Coriander,19.0
Tamil Nadu,THENI,2004,Whole Year,Dry chillies,193.0
Tamil Nadu,THENI,2004,Whole Year,Onion,409.0
Tamil Nadu,THENI,2004,Whole Year,Sugarcane,5940.0
Tamil Nadu,THENI,2004,Whole Year,Sweet potato,1.0
Tamil Nadu,THENI,2004,Whole Year,Tapioca,9.0
Tamil Nadu,THENI,2004,Whole Year,Turmeric,1.0
Tamil Nadu,THENI,2005,Kharif,Arhar/Tur,2907.0
Tamil Nadu,THENI,2005,Kharif,Bajra,3897.0
Tamil Nadu,THENI,2005,Kharif,Castor seed,99.0
Tamil Nadu,THENI,2005,Kharif,Cotton(lint),2454.0
Tamil Nadu,THENI,2005,Kharif,Groundnut,2534.0
Tamil Nadu,THENI,2005,Kharif,Horse-gram,315.0
Tamil Nadu,THENI,2005,Kharif,Jowar,13910.0
Tamil Nadu,THENI,2005,Kharif,Maize,6650.0
Tamil Nadu,THENI,2005,Kharif,Moong(Green Gram),129.0
Tamil Nadu,THENI,2005,Kharif,Other Kharif pulses,4900.0
Tamil Nadu,THENI,2005,Kharif,Ragi,70.0
Tamil Nadu,THENI,2005,Kharif,Rice,15694.0
Tamil Nadu,THENI,2005,Kharif,Sesamum,599.0
Tamil Nadu,THENI,2005,Kharif,Small millets,116.0
Tamil Nadu,THENI,2005,Kharif,Sunflower,107.0
Tamil Nadu,THENI,2005,Kharif,Urad,207.0
Tamil Nadu,THENI,2005,Whole Year,Arecanut,31.0
Tamil Nadu,THENI,2005,Whole Year,Banana,3328.0
Tamil Nadu,THENI,2005,Whole Year,Black pepper,67.0
Tamil Nadu,THENI,2005,Whole Year,Cardamom,1516.0
Tamil Nadu,THENI,2005,Whole Year,Cashewnut,5520.0
Tamil Nadu,THENI,2005,Whole Year,Coconut,15342.0
Tamil Nadu,THENI,2005,Whole Year,Coriander,23.0
Tamil Nadu,THENI,2005,Whole Year,Dry chillies,140.0
Tamil Nadu,THENI,2005,Whole Year,Onion,478.0
Tamil Nadu,THENI,2005,Whole Year,Sugarcane,7510.0
Tamil Nadu,THENI,2005,Whole Year,Sweet potato,5.0
Tamil Nadu,THENI,2005,Whole Year,Tapioca,17.0
Tamil Nadu,THENI,2005,Whole Year,Tobacco,29.0
Tamil Nadu,THENI,2005,Whole Year,Turmeric,1.0
Tamil Nadu,THENI,2006,Kharif,Rice,14915.0
Tamil Nadu,THENI,2006,Kharif,Small millets,8188.0
Tamil Nadu,THENI,2006,Whole Year,Arecanut,79.0
Tamil Nadu,THENI,2006,Whole Year,Arhar/Tur,1873.0
Tamil Nadu,THENI,2006,Whole Year,Bajra,3128.0
Tamil Nadu,THENI,2006,Whole Year,Banana,4102.0
Tamil Nadu,THENI,2006,Whole Year,Black pepper,64.0
Tamil Nadu,THENI,2006,Whole Year,Cardamom,1494.0
Tamil Nadu,THENI,2006,Whole Year,Cashewnut,5568.0
Tamil Nadu,THENI,2006,Whole Year,Castor seed,85.0
Tamil Nadu,THENI,2006,Whole Year,Coconut,15935.0
Tamil Nadu,THENI,2006,Whole Year,Coriander,31.0
Tamil Nadu,THENI,2006,Whole Year,Cotton(lint),1860.0
Tamil Nadu,THENI,2006,Whole Year,Dry chillies,117.0
Tamil Nadu,THENI,2006,Whole Year,Groundnut,2037.0
Tamil Nadu,THENI,2006,Whole Year,Horse-gram,507.0
Tamil Nadu,THENI,2006,Whole Year,Jowar,11998.0
Tamil Nadu,THENI,2006,Whole Year,Maize,9164.0
Tamil Nadu,THENI,2006,Whole Year,Moong(Green Gram),292.0
Tamil Nadu,THENI,2006,Whole Year,Onion,463.0
Tamil Nadu,THENI,2006,Whole Year,Ragi,93.0
Tamil Nadu,THENI,2006,Whole Year,Sesamum,667.0
Tamil Nadu,THENI,2006,Whole Year,Sugarcane,9055.0
Tamil Nadu,THENI,2006,Whole Year,Sunflower,74.0
Tamil Nadu,THENI,2006,Whole Year,Sweet potato,2.0
Tamil Nadu,THENI,2006,Whole Year,Tapioca,28.0
Tamil Nadu,THENI,2006,Whole Year,Tobacco,21.0
Tamil Nadu,THENI,2006,Whole Year,Urad,359.0
Tamil Nadu,THENI,2007,Kharif,Rice,14400.0
Tamil Nadu,THENI,2007,Kharif,Small millets,72.0
Tamil Nadu,THENI,2007,Whole Year,Arecanut,30.0
Tamil Nadu,THENI,2007,Whole Year,Arhar/Tur,2083.0
Tamil Nadu,THENI,2007,Whole Year,Bajra,2840.0
Tamil Nadu,THENI,2007,Whole Year,Banana,4577.0
Tamil Nadu,THENI,2007,Whole Year,Black pepper,71.0
Tamil Nadu,THENI,2007,Whole Year,Cardamom,1484.0
Tamil Nadu,THENI,2007,Whole Year,Cashewnut,5818.0
Tamil Nadu,THENI,2007,Whole Year,Castor seed,111.0
Tamil Nadu,THENI,2007,Whole Year,Coconut,16576.0
Tamil Nadu,THENI,2007,Whole Year,Coriander,38.0
Tamil Nadu,THENI,2007,Whole Year,Cotton(lint),1364.0
Tamil Nadu,THENI,2007,Whole Year,Dry chillies,189.0
Tamil Nadu,THENI,2007,Whole Year,Groundnut,1899.0
Tamil Nadu,THENI,2007,Whole Year,Horse-gram,283.0
Tamil Nadu,THENI,2007,Whole Year,Jowar,13005.0
Tamil Nadu,THENI,2007,Whole Year,Maize,8665.0
Tamil Nadu,THENI,2007,Whole Year,Moong(Green Gram),253.0
Tamil Nadu,THENI,2007,Whole Year,Onion,558.0
Tamil Nadu,THENI,2007,Whole Year,Ragi,34.0
Tamil Nadu,THENI,2007,Whole Year,Sesamum,604.0
Tamil Nadu,THENI,2007,Whole Year,Small millets,73.0
Tamil Nadu,THENI,2007,Whole Year,Sugarcane,7658.0
Tamil Nadu,THENI,2007,Whole Year,Sunflower,100.0
Tamil Nadu,THENI,2007,Whole Year,Tapioca,60.0
Tamil Nadu,THENI,2007,Whole Year,Tobacco,21.0
Tamil Nadu,THENI,2007,Whole Year,Urad,330.0
Tamil Nadu,THENI,2008,Kharif,Rice,15579.0
Tamil Nadu,THENI,2008,Kharif,Small millets,2520.0
Tamil Nadu,THENI,2008,Whole Year,Arecanut,33.0
Tamil Nadu,THENI,2008,Whole Year,Arhar/Tur,1598.0
Tamil Nadu,THENI,2008,Whole Year,Bajra,2655.0
Tamil Nadu,THENI,2008,Whole Year,Banana,4846.0
Tamil Nadu,THENI,2008,Whole Year,Black pepper,73.0
Tamil Nadu,THENI,2008,Whole Year,Cardamom,1491.0
Tamil Nadu,THENI,2008,Whole Year,Cashewnut,5923.0
Tamil Nadu,THENI,2008,Whole Year,Castor seed,157.0
Tamil Nadu,THENI,2008,Whole Year,Coconut,16999.0
Tamil Nadu,THENI,2008,Whole Year,Coriander,30.0
Tamil Nadu,THENI,2008,Whole Year,Cotton(lint),1181.0
Tamil Nadu,THENI,2008,Whole Year,Dry chillies,341.0
Tamil Nadu,THENI,2008,Whole Year,Gram,21.0
Tamil Nadu,THENI,2008,Whole Year,Groundnut,2459.0
Tamil Nadu,THENI,2008,Whole Year,Horse-gram,247.0
Tamil Nadu,THENI,2008,Whole Year,Jowar,11072.0
Tamil Nadu,THENI,2008,Whole Year,Maize,16306.0
Tamil Nadu,THENI,2008,Whole Year,Moong(Green Gram),280.0
Tamil Nadu,THENI,2008,Whole Year,Onion,373.0
Tamil Nadu,THENI,2008,Whole Year,Ragi,33.0
Tamil Nadu,THENI,2008,Whole Year,Sesamum,836.0
Tamil Nadu,THENI,2008,Whole Year,Small millets,29.0
Tamil Nadu,THENI,2008,Whole Year,Sugarcane,6366.0
Tamil Nadu,THENI,2008,Whole Year,Sunflower,136.0
Tamil Nadu,THENI,2008,Whole Year,Tapioca,115.0
Tamil Nadu,THENI,2008,Whole Year,Tobacco,13.0
Tamil Nadu,THENI,2008,Whole Year,Turmeric,3.0
Tamil Nadu,THENI,2008,Whole Year,Urad,325.0
Tamil Nadu,THENI,2009,Kharif,Rice,15371.0
Tamil Nadu,THENI,2009,Kharif,Small millets,24.0
Tamil Nadu,THENI,2009,Whole Year,Arecanut,30.0
Tamil Nadu,THENI,2009,Whole Year,Arhar/Tur,1647.0
Tamil Nadu,THENI,2009,Whole Year,Bajra,3423.0
Tamil Nadu,THENI,2009,Whole Year,Banana,5779.0
Tamil Nadu,THENI,2009,Whole Year,Black pepper,72.0
Tamil Nadu,THENI,2009,Whole Year,Cardamom,1509.0
Tamil Nadu,THENI,2009,Whole Year,Cashewnut,5953.0
Tamil Nadu,THENI,2009,Whole Year,Castor seed,110.0
Tamil Nadu,THENI,2009,Whole Year,Coconut,18173.0
Tamil Nadu,THENI,2009,Whole Year,Coriander,63.0
Tamil Nadu,THENI,2009,Whole Year,Cotton(lint),865.0
Tamil Nadu,THENI,2009,Whole Year,Dry chillies,415.0
Tamil Nadu,THENI,2009,Whole Year,Gram,18.0
Tamil Nadu,THENI,2009,Whole Year,Groundnut,1864.0
Tamil Nadu,THENI,2009,Whole Year,Horse-gram,211.0
Tamil Nadu,THENI,2009,Whole Year,Jowar,9796.0
Tamil Nadu,THENI,2009,Whole Year,Maize,11655.0
Tamil Nadu,THENI,2009,Whole Year,Moong(Green Gram),566.0
Tamil Nadu,THENI,2009,Whole Year,Onion,528.0
Tamil Nadu,THENI,2009,Whole Year,Potato,2.0
Tamil Nadu,THENI,2009,Whole Year,Ragi,115.0
Tamil Nadu,THENI,2009,Whole Year,Sesamum,816.0
Tamil Nadu,THENI,2009,Whole Year,Sugarcane,5551.0
Tamil Nadu,THENI,2009,Whole Year,Sunflower,56.0
Tamil Nadu,THENI,2009,Whole Year,Sweet potato,1.0
Tamil Nadu,THENI,2009,Whole Year,Tapioca,284.0
Tamil Nadu,THENI,2009,Whole Year,Tobacco,10.0
Tamil Nadu,THENI,2009,Whole Year,Turmeric,13.0
Tamil Nadu,THENI,2009,Whole Year,Urad,198.0
Tamil Nadu,THENI,2010,Kharif,Arhar/Tur,1560.0
Tamil Nadu,THENI,2010,Kharif,Castor seed,104.0
Tamil Nadu,THENI,2010,Kharif,Cotton(lint),1456.0
Tamil Nadu,THENI,2010,Kharif,Groundnut,2616.0
Tamil Nadu,THENI,2010,Kharif,Horse-gram,358.0
Tamil Nadu,THENI,2010,Kharif,Maize,9006.0
Tamil Nadu,THENI,2010,Kharif,Moong(Green Gram),673.0
Tamil Nadu,THENI,2010,Kharif,Ragi,44.0
Tamil Nadu,THENI,2010,Kharif,Rice,15355.0
Tamil Nadu,THENI,2010,Kharif,Sunflower,125.0
Tamil Nadu,THENI,2010,Kharif,Urad,289.0
Tamil Nadu,THENI,2010,Rabi,Gram,50.0
Tamil Nadu,THENI,2010,Whole Year,Sugarcane,5979.0
Tamil Nadu,THENI,2011,Kharif,Bajra,1381.0
Tamil Nadu,THENI,2011,Kharif,Cotton(lint),1023.0
Tamil Nadu,THENI,2011,Kharif,Groundnut,1917.0
Tamil Nadu,THENI,2011,Kharif,Jowar,6007.0
Tamil Nadu,THENI,2011,Kharif,Maize,6866.0
Tamil Nadu,THENI,2011,Kharif,Ragi,32.0
Tamil Nadu,THENI,2011,Kharif,Rice,14735.0
Tamil Nadu,THENI,2011,Rabi,Bajra,1956.0
Tamil Nadu,THENI,2011,Rabi,Cotton(lint),562.0
Tamil Nadu,THENI,2011,Rabi,Groundnut,369.0
Tamil Nadu,THENI,2011,Rabi,Jowar,3670.0
Tamil Nadu,THENI,2011,Rabi,Maize,4906.0
Tamil Nadu,THENI,2011,Rabi,Ragi,2.0
Tamil Nadu,THENI,2011,Whole Year,Arecanut,32.0
Tamil Nadu,THENI,2011,Whole Year,Arhar/Tur,1710.0
Tamil Nadu,THENI,2011,Whole Year,Banana,5767.0
Tamil Nadu,THENI,2011,Whole Year,Black pepper,72.0
Tamil Nadu,THENI,2011,Whole Year,Cardamom,1501.0
Tamil Nadu,THENI,2011,Whole Year,Cashewnut,5520.0
Tamil Nadu,THENI,2011,Whole Year,Castor seed,176.0
Tamil Nadu,THENI,2011,Whole Year,Coconut,19116.0
Tamil Nadu,THENI,2011,Whole Year,Coriander,82.0
Tamil Nadu,THENI,2011,Whole Year,Dry chillies,446.0
Tamil Nadu,THENI,2011,Whole Year,Gram,13.0
Tamil Nadu,THENI,2011,Whole Year,Horse-gram,804.0
Tamil Nadu,THENI,2011,Whole Year,Moong(Green Gram),1373.0
Tamil Nadu,THENI,2011,Whole Year,Onion,518.0
Tamil Nadu,THENI,2011,Whole Year,Small millets,110.0
Tamil Nadu,THENI,2011,Whole Year,Sugarcane,7130.0
Tamil Nadu,THENI,2011,Whole Year,Sunflower,73.0
Tamil Nadu,THENI,2011,Whole Year,Tapioca,1049.0
Tamil Nadu,THENI,2011,Whole Year,Tobacco,3.0
Tamil Nadu,THENI,2011,Whole Year,Turmeric,70.0
Tamil Nadu,THENI,2011,Whole Year,Urad,810.0
Tamil Nadu,THENI,2012,Kharif,Arhar/Tur,1184.0
Tamil Nadu,THENI,2012,Kharif,Castor seed,280.0
Tamil Nadu,THENI,2012,Kharif,Cotton(lint),1173.0
Tamil Nadu,THENI,2012,Kharif,Groundnut,1740.0
Tamil Nadu,THENI,2012,Kharif,Horse-gram,417.0
Tamil Nadu,THENI,2012,Kharif,Maize,9355.0
Tamil Nadu,THENI,2012,Kharif,Moong(Green Gram),703.0
Tamil Nadu,THENI,2012,Kharif,Ragi,69.0
Tamil Nadu,THENI,2012,Kharif,Rice,10321.0
Tamil Nadu,THENI,2012,Kharif,Sunflower,270.0
Tamil Nadu,THENI,2012,Kharif,Urad,748.0
Tamil Nadu,THENI,2012,Whole Year,Sugarcane,6408.0
Tamil Nadu,THENI,2013,Kharif,Bajra,504.0
Tamil Nadu,THENI,2013,Kharif,Castor seed,165.0
Tamil Nadu,THENI,2013,Kharif,Cotton(lint),834.0
Tamil Nadu,THENI,2013,Kharif,Groundnut,1392.0
Tamil Nadu,THENI,2013,Kharif,Horse-gram,316.0
Tamil Nadu,THENI,2013,Kharif,Jowar,5447.0
Tamil Nadu,THENI,2013,Kharif,Maize,5813.0
Tamil Nadu,THENI,2013,Kharif,Moong(Green Gram),677.0
Tamil Nadu,THENI,2013,Kharif,Onion,525.0
Tamil Nadu,THENI,2013,Kharif,Ragi,22.0
Tamil Nadu,THENI,2013,Kharif,Rice,12499.0
Tamil Nadu,THENI,2013,Kharif,Sunflower,64.0
Tamil Nadu,THENI,2013,Kharif,Urad,219.0
Tamil Nadu,THENI,2013,Rabi,Bajra,640.0
Tamil Nadu,THENI,2013,Rabi,Cotton(lint),509.0
Tamil Nadu,THENI,2013,Rabi,Groundnut,464.0
Tamil Nadu,THENI,2013,Rabi,Horse-gram,28.0
Tamil Nadu,THENI,2013,Rabi,Jowar,2297.0
Tamil Nadu,THENI,2013,Rabi,Maize,4770.0
Tamil Nadu,THENI,2013,Rabi,Moong(Green Gram),310.0
Tamil Nadu,THENI,2013,Rabi,Onion,369.0
Tamil Nadu,THENI,2013,Rabi,Ragi,80.0
Tamil Nadu,THENI,2013,Rabi,Sunflower,2.0
Tamil Nadu,THENI,2013,Rabi,Urad,356.0
Tamil Nadu,THENI,2013,Whole Year,Arecanut,29.0
Tamil Nadu,THENI,2013,Whole Year,Arhar/Tur,2013.0
Tamil Nadu,THENI,2013,Whole Year,Banana,5996.0
Tamil Nadu,THENI,2013,Whole Year,Black pepper,64.0
Tamil Nadu,THENI,2013,Whole Year,Cardamom,1391.0
Tamil Nadu,THENI,2013,Whole Year,Cashewnut,4729.0
Tamil Nadu,THENI,2013,Whole Year,Coconut,19907.0
Tamil Nadu,THENI,2013,Whole Year,Coriander,122.0
Tamil Nadu,THENI,2013,Whole Year,Dry chillies,270.0
Tamil Nadu,THENI,2013,Whole Year,Small millets,36.0
Tamil Nadu,THENI,2013,Whole Year,Sugarcane,6425.0
Tamil Nadu,THENI,2013,Whole Year,Tapioca,899.0
Tamil Nadu,THENI,2013,Whole Year,Tobacco,5.0
Tamil Nadu,THENI,2013,Whole Year,Turmeric,18.0
Tamil Nadu,THIRUVALLUR,1997,Kharif,Banana,5582.0
Tamil Nadu,THIRUVALLUR,1997,Kharif,Horse-gram,124.0
Tamil Nadu,THIRUVALLUR,1997,Kharif,Sesamum,1323.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Arhar/Tur,493.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Bajra,693.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Banana,1121.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Cashewnut,519.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Dry chillies,1033.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Groundnut,33575.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Jowar,81.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Moong(Green Gram),4516.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Pulses total,6775.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Ragi,1069.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Rice,111895.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Sugarcane,5964.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Sunflower,224.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Sweet potato,55.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Tapioca,115.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Total foodgrain,120513.0
Tamil Nadu,THIRUVALLUR,1997,Whole Year,Urad,1085.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Arhar/Tur,1033.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Bajra,1131.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Groundnut,47636.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Horse-gram,36.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Jowar,12.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Moong(Green Gram),11801.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Pulses total,21789.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Ragi,3079.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Rice,140703.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Sesamum,3917.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Sunflower,112.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Total foodgrain,166737.0
Tamil Nadu,THIRUVALLUR,1998,Kharif,Urad,6869.0
Tamil Nadu,THIRUVALLUR,1998,Whole Year,Banana,747.0
Tamil Nadu,THIRUVALLUR,1998,Whole Year,Cashewnut,206.0
Tamil Nadu,THIRUVALLUR,1998,Whole Year,Coriander,4.0
Tamil Nadu,THIRUVALLUR,1998,Whole Year,Dry chillies,791.0
Tamil Nadu,THIRUVALLUR,1998,Whole Year,Onion,1.0
